,Item_Weight,Item_Outlet_Sales,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Item_Type_0,Item_Type_1,Item_Type_2,Item_Type_3,Item_Type_4,Item_Type_5,Item_Type_6,Item_Type_7,Item_Type_8,Item_Type_9,Item_Type_10,Item_Type_11,Item_Type_12,Item_Type_13,Item_Type_14,log_Item_Visibility,Type1_Tear1,Type1_Tear2,log_Item_MRP,log_Outlet_Years
8168,19.25,6.640318088958493,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0970650718074898,1,0,4.018104061434416,2.70805020110221
8169,19.35,7.409853328023894,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606024013342676,0,0,5.1090823668850085,3.295836866004329
8170,11.35,7.411463957264842,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0231835711452128,0,1,5.209271922245412,1.9459101490553132
8171,18.7,5.408861822339878,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0369888474698605,1,0,4.719289629991581,2.70805020110221
8172,6.055,7.782340292633914,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0250912667757679,1,0,5.08692944624468,2.833213344056216
8173,8.395,7.430986474454915,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0388093766429403,0,1,4.62403315625858,2.4849066497880004
8174,11.8,6.9101156910165,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.089111183851317,0,0,4.840798675105913,3.367295829986474
8175,5.44,8.11770110921906,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168367884428853,0,0,5.181991393859653,3.367295829986474
8176,9.195,6.6977905048418025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1153843611354608,1,0,4.607184156587149,2.833213344056216
8177,21.1,7.533996551687948,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0105444978653399,0,1,5.459567641644021,2.302585092994046
8178,20.35,8.297653737533263,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0809099800994456,0,1,5.208005275462811,1.9459101490553132
8179,11.0,6.808843039543352,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0536950934077116,0,0,4.618439754547111,1.6094379124341003
8180,10.1,8.063231212124048,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0532958336167796,0,1,5.30434118685708,2.4849066497880004
8181,9.195,8.077801138206533,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500911280250445,0,0,4.357534127061173,3.367295829986474
8182,8.93,7.111570842341092,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0281335462699145,0,0,5.0267317154829465,1.6094379124341003
8183,9.0,7.256877452421518,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0315687430923605,1,0,4.636684356803247,2.70805020110221
8184,20.25,8.462140164399107,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0222583125726283,0,1,5.517891354544781,2.302585092994046
8185,5.765,6.989877238896368,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0699091646288089,1,0,4.816320505146531,2.70805020110221
8186,19.2,7.36577703644213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055956819292982,0,0,5.42585797520706,1.6094379124341003
8187,9.195,6.762970402769638,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504051527064621,1,0,4.385326185165165,2.70805020110221
8188,8.655,7.7933855460072765,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0845201121981928,1,0,4.793105953566514,2.833213344056216
8189,11.5,6.764508270813796,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0204019829408134,0,1,4.453812269431249,2.4849066497880004
8190,15.35,7.1746998072391,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0703916543339238,0,0,4.558204356707347,3.367295829986474
8191,17.6,7.160322167052177,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159251194697276,1,0,3.8053327171255624,2.70805020110221
8192,19.35,7.975638358082517,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0184293799215083,0,1,4.711819470826044,2.4849066497880004
8193,17.85,7.885156914418591,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0435695317805391,1,0,4.853607144988906,2.70805020110221
8194,18.25,6.153560011957257,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2616700689541477,0,0,5.068042195579111,3.367295829986474
8195,19.35,8.394628552092161,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0391197551725804,0,0,5.096732253133194,3.295836866004329
8196,13.0,7.079568145736109,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0803656490608143,0,1,5.296027747369401,2.4849066497880004
8197,13.65,6.881821486446517,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0126687010515396,0,1,4.091988455447804,2.302585092994046
8198,14.5,8.13228695399189,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616164018399965,0,0,5.57844371628271,3.367295829986474
8199,17.0,7.919146132236254,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0159032148520381,0,0,5.433875703532186,1.6094379124341003
8200,15.25,8.509673307831847,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0864756784454497,0,1,5.372585897240118,1.9459101490553132
8201,10.395,9.147554255813038,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0360468066365884,0,0,5.4343122223539515,3.367295829986474
8202,15.5,7.115905713142174,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0260018985159962,1,0,4.655228117629206,2.70805020110221
8203,7.145,8.074074813074052,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0176272245872841,0,1,5.0780309796494425,2.302585092994046
8204,7.235,5.281909490557729,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1547077569167133,0,0,5.291016782014321,2.772588722239781
8205,10.5,7.787878168945839,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0692097588985096,0,1,4.7933893178481055,1.9459101490553132
8206,12.85,5.891267345240369,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.038813684174378,0,0,5.198120164680423,3.367295829986474
8207,16.25,8.118296583400475,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0479087253401481,0,1,5.045153944216409,2.4849066497880004
8208,10.0,8.797305001603197,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0381669119459319,0,1,5.507014671510165,1.9459101490553132
8209,19.75,8.031709075353696,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0142797769446905,0,1,4.636990506737724,1.9459101490553132
8210,8.42,8.142216938353288,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0304984635341797,0,0,5.433002093826383,1.6094379124341003
8211,13.1,7.916478818629647,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0640371724635911,0,1,4.778099439535841,2.302585092994046
8212,9.6,7.59207400315236,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0640371724635911,0,1,5.107268235029848,2.4849066497880004
8213,9.395,7.559300994647043,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0950203687222407,0,1,4.676820855731443,1.9459101490553132
8214,10.895,8.488521416449652,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0208189704483827,0,0,5.548948450291126,1.6094379124341003
8215,16.85,5.962281844132241,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2467717521559193,0,0,5.268619724668715,3.367295829986474
8216,18.85,8.012263419573868,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0159791988689722,1,0,4.873383465414831,2.833213344056216
8217,9.195,7.911122752376281,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1028551917530911,0,0,5.218534708392027,1.6094379124341003
8218,19.1,8.249754642515649,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0255942771881572,0,1,5.004226803515089,2.4849066497880004
8219,5.03,6.408327782390734,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0086267463906937,0,1,4.790616854529543,2.4849066497880004
8220,17.6,7.8720436324754015,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0462448332757002,1,0,4.803022185383575,2.70805020110221
8221,21.25,7.380824330017951,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0244545657228786,0,0,4.99525224605606,1.6094379124341003
8222,13.85,8.01644660309191,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0548727032036387,1,0,5.448589104426336,2.70805020110221
8223,6.98,6.199210968655446,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.040506712824204,0,1,4.435489199492073,1.9459101490553132
8224,7.725,8.290329529061554,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0467689457401322,0,1,5.526286058127216,2.4849066497880004
8225,14.7,7.859270441807881,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0207878271215345,0,0,4.980264055250784,1.6094379124341003
8226,17.6,5.905879425260039,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0407726083407778,0,1,3.643332774157957,1.9459101490553132
8227,15.85,5.836433396446681,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0757353643752329,1,0,3.659723520709843,2.70805020110221
8228,18.6,7.503641939059234,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0156466433423587,1,0,5.031330333531759,2.833213344056216
8229,16.7,8.151089594241189,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0977009986089345,0,1,5.203067784907606,1.9459101490553132
8230,10.195,6.556898803449431,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0413142509421799,0,1,3.8120435414635385,1.9459101490553132
8231,6.965,7.899089214116465,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0283056533006248,0,1,5.06991249874984,1.9459101490553132
8232,19.2,7.683790162529667,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0816561573632759,1,0,5.040397311934067,2.70805020110221
8233,6.78,6.933746560132455,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1311712679700947,1,0,4.556105984273801,2.833213344056216
8234,6.785,5.834487877931661,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0412892472606892,0,0,3.8069113476915075,1.6094379124341003
8235,19.1,6.314059509660296,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.143105502963152,0,0,5.226610816363402,2.772588722239781
8236,14.15,6.236375069640747,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0599217970105794,0,0,5.53852017772161,3.367295829986474
8237,15.6,5.171082679427247,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0413145618290578,0,0,5.168808728926798,2.772588722239781
8238,16.35,8.442246085749986,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0289963693485315,0,0,5.552822366205234,3.295836866004329
8239,13.65,4.2328245237906135,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0645302001654519,0,0,3.516185403793739,2.772588722239781
8240,7.155,6.783534691682954,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155425216403195,0,1,3.5492552522521175,2.302585092994046
8241,10.8,4.307276148459894,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0933132918955759,0,0,4.316661104992329,2.772588722239781
8242,13.5,6.408327782390734,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590445129251717,0,1,4.456136392540294,1.9459101490553132
8243,9.195,7.768078313714118,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1024401528463837,0,1,5.205452893563138,2.302585092994046
8244,6.825,8.285472713197747,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0582123235042284,1,0,5.573759586691502,2.70805020110221
8245,16.2,8.92936988635318,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0353353933332493,1,0,5.56577555798875,2.70805020110221
8246,20.85,8.449966473646924,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319272457490384,0,1,5.189428411039089,2.302585092994046
8247,7.785,7.364512814810809,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0640371724635911,0,0,4.677457358634876,3.295836866004329
8248,9.8,6.050791385991855,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443599930557928,0,1,3.6159699942266026,2.4849066497880004
8249,7.39,8.183027293150895,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1130594731798129,0,0,4.970139635211623,3.367295829986474
8250,6.78,5.435333804341867,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1399694478009403,0,0,5.4396841075013755,3.367295829986474
8251,10.8,8.209639241270523,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0482931444851329,0,0,5.507014671510165,3.367295829986474
8252,10.5,7.50913042311991,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0109388836579544,1,0,5.108271252029111,2.70805020110221
8253,8.88,7.9717401664025935,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0640371724635911,0,0,5.043865020147632,1.6094379124341003
8254,16.0,7.59408708756626,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0860826642027154,0,0,4.972693868971657,3.295836866004329
8255,16.2,7.900076989989181,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0614580240873264,0,1,4.596835549198033,1.9459101490553132
8256,11.15,7.214675113341325,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.082760481639422,0,0,5.145043801942732,1.6094379124341003
8257,16.2,8.264263917115919,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1207257318978672,0,0,5.188150876228247,3.295836866004329
8258,14.35,6.316467693001039,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0169634889898501,0,0,4.712434089054265,1.6094379124341003
8259,7.72,7.757033177798801,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0506653933989776,0,1,4.391959638644267,2.302585092994046
8260,10.695,6.0189162766612645,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0640371724635911,0,1,4.120506014238668,1.9459101490553132
8261,13.35,6.433247762445801,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0241875416488803,0,0,5.331577078955623,2.772588722239781
8262,16.1,8.093383200186377,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0466858993754243,0,1,4.845258952749501,2.302585092994046
8263,20.6,8.30344174586963,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0230711690048194,0,0,4.563074463954583,3.367295829986474
8264,13.6,8.217756166093373,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0099416902217785,0,1,5.173530486131736,2.302585092994046
8265,20.6,8.300965271900546,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0446627093634728,0,1,5.023480440824937,1.9459101490553132
8266,11.65,5.600822778427368,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1603351107504624,0,0,3.976495274371089,3.295836866004329
8267,9.285,7.851009136562741,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.020821003672927,1,0,5.081763306768333,2.70805020110221
8268,10.3,6.544529496505791,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0270573159376889,0,0,4.588066752588291,1.6094379124341003
8269,7.22,4.848132050749962,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621687147382042,0,0,4.131174599472816,2.772588722239781
8270,20.85,7.569658408065413,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0368682762265893,0,0,5.279887576479455,1.6094379124341003
8271,12.3,7.8434629167126975,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0562246738737714,0,0,4.06998697683718,3.367295829986474
8272,8.84,7.103939306202561,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0741749190555851,0,1,4.727589568271034,1.9459101490553132
8273,20.7,5.913106170152727,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2602949595474879,0,0,5.228037595932924,3.367295829986474
8274,16.75,8.487012914099058,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0992551382134352,0,0,5.057919563069699,3.367295829986474
8275,16.35,6.65070327941674,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0168472753267443,0,1,4.600569619592523,2.302585092994046
8276,8.575,6.866674917754745,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0236051502980165,1,0,4.678680836923866,2.833213344056216
8277,20.5,5.753390082405351,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0324227012485631,0,1,3.6983890938176165,1.9459101490553132
8278,9.695,8.140665799511725,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0463391419145913,1,0,5.508636637168668,2.833213344056216
8279,8.38,8.066789188471217,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460746271005069,0,1,4.710943616384892,1.9459101490553132
8280,17.75,8.372714876420433,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1462371874352529,0,0,5.481279551429325,1.6094379124341003
8281,13.5,7.769766789337773,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11802716052215,1,0,5.57288000433764,2.833213344056216
8282,10.695,7.403384743766804,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0516800558356984,0,0,4.1041364646845695,3.367295829986474
8283,14.3,7.521100089651774,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0632938111824404,0,1,4.501869769091106,2.4849066497880004
8284,8.3,5.288654834276883,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492349985492805,0,0,4.591460638124372,2.772588722239781
8285,6.055,7.381239095345404,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0640371724635911,0,1,5.0959428871366415,2.302585092994046
8286,20.7,8.109527223191218,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0385539736241798,1,0,5.022146122910509,2.70805020110221
