,Unnamed: 0,Item_Outlet_Sales,Item_Weight,Item_Visibility,log_Item_MRP,log_Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Item_Type_0,Item_Type_1,Item_Type_2,Item_Type_3,Item_Type_4,Item_Type_5,Item_Type_6,Item_Type_7,Item_Type_8,Item_Type_9,Item_Type_10,Item_Type_11,Item_Type_12,Item_Type_13,Item_Type_14,Type1_Tear1,Type1_Tear2
103,103,6.505481174203127,0.921076483761796,-0.9311004415306549,-2.21737953057011,1.16110210436875,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,104,8.066789188471217,1.630988498982846,-0.7424390452259064,1.0073186692857088,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,105,7.718125694094618,1.0038995522042522,-0.4810101938749598,0.2299250091194293,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106,106,7.49294468503679,-0.5579068812820579,0.9512636300624102,0.5056157004012745,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,107,7.836648583780151,-1.4725101942251773,-0.0837397283578105,-0.0593693618891759,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,108,6.522263371856928,0.0,4.283267104781836,1.1234951488978089,1.2861568520377415,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109,109,6.701070535331195,0.3058194039035529,-0.7037449955077534,-2.0943050059028008,1.16110210436875,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,110,6.551208898207379,0.1046776662575888,0.1968227283678471,1.1833104076722838,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
111,111,7.913317338898384,-0.9388929961173546,-1.3276506619398951,-0.3820450362964015,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
112,112,5.178615616335596,0.0,-0.1146533169832776,0.6609149758430468,1.2861568520377415,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113,113,8.318335633448633,0.0,0.0292077472183295,-0.0530958594868516,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
114,114,8.056077055144213,-0.8891991550518813,-0.0837397283578105,0.6201916218468403,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,115,8.690013924646816,-1.267818896503108,-0.7701425375950465,1.2365446740635115,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116,116,8.48563957084695,0.944740217602498,1.8577997375692203,0.8215030518011518,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
117,117,7.841109360342663,-1.271368456579213,-0.0226255854682683,-0.2627884030429606,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
118,118,7.845289638628091,-0.2976058090343397,-0.5957465324422169,0.2181538331142785,-1.2012991333803724,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
119,119,7.041277796567277,-0.2857739421139887,-0.6182402176902941,1.1378486830314372,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,120,6.524219358965493,0.0336864647354836,-0.7161885678761207,-1.836528131998938,-1.2012991333803724,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
121,121,7.6434596197912,-0.049136603706972,-0.1476352478276522,0.4574478959412819,-0.2580434851395525,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
122,122,5.233373429907372,1.7493071681863543,2.087160327084051,-0.575205873940684,0.2454064247743259,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123,123,8.018641269991644,-1.0075178242553895,-0.6158450142060896,0.7985737764371137,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
124,124,6.7660437774509,-0.060968470627323,-0.4340574429853468,-1.3122609051358476,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,125,6.768342625598476,1.1458819552484618,-1.2023809185504717,-0.5239321977688715,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
126,126,7.037191397406722,0.3058194039035529,2.324518408272595,-0.7944593244510981,0.3515008370257634,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
127,127,6.834243498301724,1.5126698297793375,0.6593560559696374,-1.637550958335831,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
128,128,6.637704851497861,-0.9412593695014246,0.3384499599673309,0.3678846137347313,1.16110210436875,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129,129,6.562556516752542,1.8084665027881084,-0.7669116524799247,-2.146264536529766,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
130,130,8.98335123587009,0.0,-0.7469117987936317,0.7000420262211882,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131,131,7.271792653591673,0.152005133938992,0.0503856596378016,0.4722070056691312,0.3515008370257634,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
132,132,8.85041047929178,0.0,1.5208688051192414,1.1155715502832189,1.2861568520377415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133,133,4.626947333224356,-0.9388929961173546,-1.252602737798888,-0.3950966885252891,0.2454064247743259,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134,134,6.859713534676676,-1.1838126413686167,-1.2086166669578284,0.7820766734172064,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135,135,7.586010320042112,-1.3305277911809672,0.1362827338653548,-0.1438400392518658,0.3515008370257634,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
136,136,8.568548291893752,0.0,-0.2104390101028917,0.5327203376400279,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,137,7.18181184438651,-1.4050685527791775,-0.6500246596393372,-1.3777185867794406,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
138,138,6.284699672780699,-0.8418716873704777,-0.5540532207351738,-0.6103487441903775,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
139,139,5.578433892287147,1.3351918259740752,-0.274872690098732,0.103483582736866,0.2454064247743259,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140,140,7.246492662505686,-1.1447674805314592,-1.032992888939934,0.4031403677882086,-0.577110191524809,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
141,141,7.435317186555804,-0.8667186079032145,-0.4489593104415296,-0.3314202900064467,-1.2012991333803724,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
142,142,7.670837020833312,-0.0136410029459194,0.4310431563914512,-0.3236246687133727,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
143,143,7.892644778027672,0.8855808830007439,-0.8738713302449036,0.6684309712952049,0.1324626032293418,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
144,144,6.809577792379763,0.2703238031425003,-0.0837397283578105,-1.627988377474543,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
145,145,8.905363740394149,1.3588555598147771,-0.6331205211544787,1.2940142490537156,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
146,146,8.748643140888198,0.7435984799565336,-0.1923907489864388,1.1359184617071618,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,147,7.377083680312805,1.1222182214077605,0.2483268152127722,0.4769661592789982,-0.577110191524809,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
148,148,6.273463626903626,1.985944506593371,1.7468045772141274,0.6749016980898744,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
149,149,7.586010320042112,-1.3305277911809672,0.1359845516620128,-0.1193733442257027,-0.577110191524809,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150,150,6.942787617743714,0.4123062061867102,1.6661475735597755,-1.7262297151405042,-1.2012991333803724,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
151,151,7.49294468503679,0.2348282023814477,-0.907111885370096,0.4867921323651483,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
152,152,7.926384669299209,0.1875007347000445,0.0614718700131671,0.872419553148594,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153,153,6.802205856593669,0.0,-0.5853651219613673,-2.618305206418691,1.2861568520377415,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154,154,8.061552479860703,-1.299764937188055,-0.5673758899647806,1.1302734604963405,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
155,155,8.186184211991133,1.299696225213023,-1.1516984382665203,1.108178193827452,-1.790132896192839,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
156,156,5.573389770240024,-1.7493758801613868,-0.0837397283578105,0.1097400958771943,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,157,7.5554762359746785,1.3588555598147771,1.6969075309717456,-0.4303243285219051,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158,158,7.440020307440113,0.2348282023814477,-0.8051948783999963,0.2262945366485579,-1.2012991333803724,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
159,159,7.812964679062614,0.2703238031425003,-0.2018236721008743,0.4027501114804919,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,160,7.194887200128437,0.2703238031425003,-0.580453845842756,-1.568501516514892,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161,161,7.501070300985557,0.0,0.1467837003703477,-0.4849501877791394,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162,162,8.106720767601526,-1.6452554512622992,-0.5001200558572436,1.0993540590054236,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,163,7.870773630394549,-1.3222454843367215,0.0177384528328767,-0.1735740054167643,0.3515008370257634,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
164,164,7.926865380535816,-1.5860961166605452,0.5015829751491165,1.0294248735593925,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
165,165,8.589700514643262,1.5718291643810918,0.1517367913468969,1.1912403228378343,-1.2012991333803724,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
166,166,7.951549190258762,0.5542886092309202,-1.0030213611383554,1.0500507158686565,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
167,167,7.463973530392659,-0.1674552729104803,-0.5689107701868691,-0.0021857475874957,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168,168,8.622712030540242,0.0,-0.9158000608331924,0.8836630366551215,1.2861568520377415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169,169,6.4300323323209385,-0.060968470627323,-0.4356416885402117,-1.3365370374340009,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,170,7.65991307366622,0.3886424723460086,-1.0410976876337728,0.5254157227270487,-0.577110191524809,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
171,171,8.249058445700365,0.8855808830007439,1.0813892931000246,0.6187395808119652,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
172,172,7.216143540982984,-0.2502783413529361,-0.2634375780259996,0.3637094467348493,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
173,173,8.286647209592282,0.0573501985761852,-0.534643247895649,0.6812673693213731,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,174,5.848027685481126,1.1458819552484618,4.547766126928853,-0.1581053369985731,0.2454064247743259,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175,175,6.37372619162615,1.1813775560095148,-0.0837397283578105,0.8621079084006028,0.2454064247743259,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,6.919371943502174,-0.1319596721494277,-0.1120951217270129,-0.5717488331025046,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,177,5.088359007287065,-0.2502783413529361,0.5765245155617587,-0.8168323124469281,0.2454064247743259,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
178,178,3.775313998100727,0.0,2.4785310243419616,-2.0629686129629716,1.2861568520377415,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
179,179,8.010275787267753,-0.415924478237848,2.182244072254808,0.438175594213199,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,180,8.7036990484697,0.0,-0.2067958034052775,0.3841335075728647,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,181,6.897415002109901,-0.3685970105564444,-1.290941176566217,0.8772498311893371,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
182,182,5.483501488955468,0.0,1.19545911760442,-0.1129851680787629,1.2861568520377415,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183,183,7.2263625983054,-1.6819342387153868,0.1004185528744944,-0.1976341832392436,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184,184,8.463967547031883,0.0,-0.4274222170097611,1.1356300263535348,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,185,6.920687298793248,-0.3567651436360938,-0.5139163942774067,-0.4271676271514449,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
186,186,6.490435784456965,0.0,0.4911985896170396,0.5361802103378642,1.2861568520377415,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,187,6.659275970804608,0.2703238031425003,-0.8474907097921246,0.0788278747279909,0.1324626032293418,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
188,188,7.757033177798801,1.630988498982846,-1.0700699059869394,0.6912229885953767,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
189,189,7.711590697648821,-1.498540301449949,0.4149212306857992,-0.7341401225412113,0.1324626032293418,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
190,190,7.416280338478307,-0.6052343489634611,1.5631600610877578,-0.3532149777749251,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
191,191,8.465230704748418,-1.6748351185631765,0.0831160652891142,1.43169338009547,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
192,192,8.0473813517777,-0.2384464744325855,-0.4108989876699549,0.5176551424474345,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
193,193,6.149304698172492,0.8264215483989897,-1.0172979754145586,-1.7351074535524789,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194,194,8.531437813341336,0.0,-1.1203080777583077,0.7210875527135446,1.2861568520377415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195,195,6.294582372985006,-0.5579068812820579,-0.5912749278597933,-2.2745271672975074,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
196,196,6.901443199658056,1.4535104951775837,0.5560214473485843,-1.8141424644567024,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
197,197,8.701154236847259,0.4123062061867102,-0.2181101283981864,1.2346486610116465,0.1324626032293418,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
198,198,7.652668951953786,0.0,0.5837309308553681,-1.3062394957302597,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
199,199,8.586847977122963,0.0,0.6386154760805608,1.1841330004173518,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200,200,6.615658141123598,1.3943511605758294,-0.3706900418669221,-0.3411130947063678,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
201,201,8.094603083964397,-1.7978865345348252,-0.583703073687513,0.4911119602482673,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,202,7.440020307440113,1.276032491372321,-0.3255979085323815,0.2167936895937715,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
203,203,8.810699171944924,0.0,0.1671997944997151,0.6716830179725578,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,204,8.323843948590381,0.5306248753902185,-0.3667380864047107,1.2656188687843963,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
205,205,5.794760861535742,0.6252798107530253,-0.569331011560904,-0.8137683933878074,0.2454064247743259,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,206,6.661833512698519,0.1875007347000445,-0.0919292396646485,-1.9076766589654697,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
207,207,8.197430639164873,0.7672622137972356,-0.955879376473099,0.7908344864835942,-0.2580434851395525,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
208,208,5.763894337583283,0.0,-0.3810072733116433,-0.2920098096346982,1.2861568520377415,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
209,209,5.449743194478849,-0.0018091360255688,1.959036935075112,-2.1727808971185048,0.2454064247743259,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210,210,4.8990331175149535,-0.7945442196890745,-0.5813659144786305,-2.5197198974962554,-0.577110191524809,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
211,211,8.639701861431043,0.2229963354610971,-0.2487124080951164,1.2846711207609316,-0.577110191524809,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
212,212,7.877612559442493,-1.6748351185631765,-0.0837397283578105,1.4244497792519109,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
213,213,7.149401632794016,1.619156632062495,-0.8886103905873785,-0.5034038913048597,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
